Titulo,Ano_lancamento,Genero,Vendas_Totais,Vendas_JP,Vendas_EUA,Vendas_Europa,Outras_Vendas
Miyako: Awayuki no Utage,2012.0,Action,0.01,0.01,0.0,0.0,0.0
Mobil 1 Rally Championship,2000.0,Racing,0.12,0.0,0.07,0.04,0.01
Mobile Light Force 2,2002.0,Shooter,0.11,0.0,0.05,0.04,0.01
Mobile Ops: The One Year War,2006.0,Simulation,0.06,0.06,0.0,0.0,0.0
Mobile Suit Gundam,1995.0,Action,0.86,0.83,0.0,0.0,0.03
Mobile Suit Gundam 00: Gundam Meisters,2008.0,Action,0.06,0.06,0.0,0.0,0.0
Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,2012.0,Action,0.11,0.11,0.0,0.0,0.0
Mobile Suit Gundam Battlefield Record U.C.0081,2009.0,Action,0.24,0.24,0.0,0.0,0.0
Mobile Suit Gundam Seed,2003.0,Action,0.22,0.22,0.0,0.0,0.0
Mobile Suit Gundam Seed Destiny: Generation of C.E.,2005.0,Action,0.18,0.18,0.0,0.0,0.0
Mobile Suit Gundam Seed Destiny: Rengou vs. Z.A.F.T. II Plus,2006.0,Shooter,0.49,0.49,0.0,0.0,0.0
Mobile Suit Gundam Seed: Never Ending Tomorrow,2004.0,Shooter,0.06,0.0,0.03,0.02,0.01
Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,2007.0,Shooter,0.12,0.12,0.0,0.0,0.0
Mobile Suit Gundam Side Story I: Senritsu no Blue,1996.0,Shooter,0.28,0.28,0.0,0.0,0.0
Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,1996.0,Shooter,0.2,0.2,0.0,0.0,0.0
Mobile Suit Gundam Side Story III: Sabakareshi Mono,1997.0,Shooter,0.15,0.15,0.0,0.0,0.0
Mobile Suit Gundam Side Story: Missing Link,2014.0,Action,0.12,0.12,0.0,0.0,0.0
Mobile Suit Gundam version 2.0,1996.0,Action,0.38,0.36,0.0,0.0,0.02
Mobile Suit Gundam: Climax U.C.,2006.0,Action,0.23,0.23,0.0,0.0,0.0
Mobile Suit Gundam: Crossfire,2006.0,Simulation,0.2,0.14,0.06,0.0,0.01
Mobile Suit Gundam: Encounters in Space,2003.0,Simulation,0.72,0.61,0.05,0.04,0.01
Mobile Suit Gundam: Extreme VS Force,2015.0,Action,0.16,0.16,0.0,0.0,0.0
Mobile Suit Gundam: Extreme VS Full Boost,2014.0,Fighting,0.38,0.38,0.0,0.0,0.0
Mobile Suit Gundam: Federation vs. Zeon,2001.0,Simulation,1.14,0.88,0.12,0.1,0.03
Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden,2002.0,Strategy,0.38,0.38,0.0,0.0,0.0
Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,2000.0,Strategy,0.57,0.54,0.0,0.0,0.04
Mobile Suit Gundam: Gundam vs. Gundam,2008.0,Fighting,0.42,0.42,0.0,0.0,0.0
Mobile Suit Gundam: Gundam vs. Gundam NEXT PLUS,2009.0,Fighting,0.41,0.41,0.0,0.0,0.0
Mobile Suit Gundam: Gundam vs. Zeta Gundam,2004.0,Shooter,0.06,0.0,0.03,0.02,0.01
Mobile Suit Gundam: Journey to Jaburo,2000.0,Simulation,0.7,0.36,0.16,0.13,0.04
Mobile Suit Gundam: Lost War Chronicles,2002.0,Shooter,0.39,0.39,0.0,0.0,0.0
Mobile Suit Gundam: MS Sensen 0079,2007.0,Simulation,0.11,0.11,0.0,0.0,0.0
Mobile Suit Gundam: Mokuba no Kiseki,2012.0,Action,0.04,0.04,0.0,0.0,0.0
Mobile Suit Gundam: One Year War,2005.0,Action,0.44,0.44,0.0,0.0,0.0
Mobile Suit Gundam: Perfect One Year War,1997.0,Strategy,0.15,0.14,0.0,0.0,0.01
Mobile Suit Gundam: Zeonic Front,2001.0,Simulation,0.43,0.25,0.09,0.07,0.02
Mobile Suit Z Gundam: AEUG vs. Titans,2003.0,Fighting,0.63,0.63,0.0,0.0,0.0
Mobile Suit Z-Gundam,1997.0,Action,0.36,0.34,0.0,0.0,0.02
ModNation Racers,2010.0,Racing,1.67,0.08,0.61,0.68,0.3
Model * Oshare Audition: Dream Girl,2013.0,Misc,0.07,0.07,0.0,0.0,0.0
Modnation Racers: Road Trip,2012.0,Racing,0.34,0.0,0.17,0.12,0.05
Moe Moe 2-Ji Daisenryaku 2,2010.0,Strategy,0.01,0.01,0.0,0.0,0.0
Moe Moe 2-ji Taisen (Ryoku) * Deluxe,2008.0,Adventure,0.02,0.02,0.0,0.0,0.0
Moe Star: Moeru Toudai Eigojuku,2008.0,Misc,0.02,0.02,0.0,0.0,0.0
Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2,2007.0,Misc,0.27,0.27,0.0,0.0,0.0
Mojo!,2003.0,Puzzle,0.17,0.0,0.09,0.06,0.02
Momotaro Douchuuki,1997.0,Misc,0.13,0.13,0.0,0.0,0.0
Momotarou Dentetsu 11,2002.0,Misc,0.54,0.53,0.0,0.0,0.0
Momotarou Dentetsu 12,2003.0,Misc,0.35,0.35,0.0,0.0,0.0
Momotarou Dentetsu 15,2005.0,Misc,0.22,0.22,0.0,0.0,0.0
Momotarou Dentetsu 16,2006.0,Misc,0.31,0.31,0.0,0.0,0.0
Momotarou Dentetsu 20-Shuunen,2008.0,Misc,0.32,0.32,0.0,0.0,0.0
Momotarou Dentetsu 7,1997.0,Simulation,0.79,0.74,0.0,0.0,0.05
Momotarou Dentetsu DS: Tokyo & Japan,2007.0,Misc,0.34,0.34,0.0,0.0,0.0
Momotarou Dentetsu Happy,1996.0,Misc,0.32,0.32,0.0,0.0,0.0
Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!,2010.0,Misc,0.07,0.07,0.0,0.0,0.0
Momotarou Dentetsu V,1999.0,Misc,0.47,0.44,0.0,0.0,0.03
Momotarou Dentetsu World,2010.0,Misc,0.19,0.19,0.0,0.0,0.0
Momotarou Dentetsu X: Kyuushuu-hen mo Arubai,2001.0,Misc,0.49,0.49,0.0,0.0,0.0
Momu-chan Diet Wii: Figurobics by Chon Dayon,2010.0,Misc,0.09,0.09,0.0,0.0,0.0
MonHun Nikki: Poka Poka Ailu Mura,2010.0,Role-Playing,0.6,0.6,0.0,0.0,0.0
MonHun Nikki: Poka Poka Ailu Mura G,2011.0,Role-Playing,0.31,0.31,0.0,0.0,0.0
Monaco Grand Prix,1999.0,Racing,0.04,0.0,0.03,0.01,0.0
Monkey Hero,1998.0,Action,0.08,0.0,0.04,0.03,0.0
Monkey Island: Special Edition Collection,2011.0,Adventure,0.34,0.0,0.0,0.27,0.08
Monkey Madness: Island Escape,2010.0,Action,0.01,0.0,0.01,0.0,0.0
Monkey Mischief! Party Time,2008.0,Misc,0.1,0.0,0.09,0.0,0.01
Monopoly,2008.0,Misc,7.7,0.0,4.67,2.49,0.53
Monopoly Collection,2011.0,Misc,0.09,0.0,0.02,0.07,0.01
Monopoly Party,2002.0,Misc,0.82,0.0,0.49,0.26,0.07
Monopoly Streets,2010.0,Misc,1.45,0.0,0.56,0.72,0.18
Monotaro Dentetsu 2010: Sengoku Ishin no Hero Daishuugou! no Maki,2009.0,Misc,0.41,0.41,0.0,0.0,0.0
Monster 4X4: World Circuit,2006.0,Racing,0.89,0.01,0.81,0.0,0.07
Monster 4x4: Masters of Metal,2003.0,Racing,0.33,0.0,0.18,0.12,0.04
Monster 4x4: Stunt Racer,2009.0,Racing,0.19,0.0,0.18,0.0,0.01
Monster Band,2008.0,Misc,0.05,0.0,0.04,0.0,0.0
Monster Bomber,2006.0,Puzzle,0.01,0.0,0.01,0.0,0.0
Monster Force,2002.0,Shooter,0.04,0.0,0.03,0.01,0.0
Monster Garage,2004.0,Strategy,0.06,0.0,0.05,0.01,0.0
Monster Guardians,2001.0,Role-Playing,0.03,0.03,0.0,0.0,0.0
Monster High 13 Wishes,2013.0,Action,0.05,0.0,0.02,0.02,0.0
Monster High: Ghoul Spirit,2011.0,Misc,1.52,0.0,1.16,0.25,0.11
Monster High: New Ghoul in School,2015.0,Action,0.18,0.0,0.0,0.16,0.01
Monster House,2006.0,Adventure,0.53,0.0,0.38,0.11,0.03
Monster Hunter,2004.0,Role-Playing,0.5,0.28,0.11,0.08,0.03
Monster Hunter 2,2006.0,Role-Playing,0.63,0.63,0.0,0.0,0.0
Monster Hunter 4,2013.0,Role-Playing,3.44,3.44,0.0,0.0,0.0
Monster Hunter 4 Ultimate,2014.0,Role-Playing,3.89,2.62,0.67,0.49,0.11
Monster Hunter Diary: Poka Poka Airou Village DX,2015.0,Action,0.14,0.14,0.0,0.0,0.0
Monster Hunter Freedom,2005.0,Role-Playing,1.35,1.03,0.24,0.04,0.04
Monster Hunter Freedom 2,2007.0,Role-Playing,3.08,2.25,0.37,0.27,0.18
Monster Hunter Freedom 3,2010.0,Role-Playing,4.87,4.87,0.0,0.0,0.0
Monster Hunter Freedom Unite,2008.0,Role-Playing,5.5,4.13,0.47,0.57,0.34
Monster Hunter Frontier Online,2006.0,Role-Playing,0.18,0.18,0.0,0.0,0.0
Monster Hunter Frontier Online: Forward 1,2011.0,Role-Playing,0.03,0.03,0.0,0.0,0.0
Monster Hunter Frontier Online: Forward 2,2011.0,Role-Playing,0.03,0.03,0.0,0.0,0.0
Monster Hunter Frontier Online: Season 10,2011.0,Role-Playing,0.03,0.03,0.0,0.0,0.0
Monster Hunter Frontier Online: Season 9.0,2010.0,Role-Playing,0.04,0.04,0.0,0.0,0.0
Monster Hunter G,2005.0,Role-Playing,0.48,0.48,0.0,0.0,0.0
Monster Hunter Tri,2009.0,Role-Playing,5.76,3.23,1.39,0.89,0.22
Monster Hunter X,2015.0,Action,3.26,2.78,0.25,0.19,0.04
Monster Jam,2007.0,Racing,0.75,0.0,0.59,0.09,0.07
Monster Jam: Maximum Destruction,2002.0,Racing,0.8,0.0,0.43,0.29,0.08
Monster Jam: Path of Destruction,2010.0,Racing,1.38,0.0,1.24,0.04,0.09
Monster Jam: Urban Assault,2008.0,Racing,1.03,0.0,0.9,0.05,0.09
Monster Kingdom: Jewel Summoner,2006.0,Role-Playing,0.04,0.04,0.0,0.0,0.0
Monster Lab,2008.0,Role-Playing,0.57,0.0,0.45,0.07,0.04
Monster Madness: Battle for Suburbia,2007.0,Shooter,0.11,0.0,0.1,0.0,0.01
Monster Madness: Grave Danger,2008.0,Shooter,0.06,0.0,0.05,0.01,0.01
Monster Mayhem: Build and Battle,2009.0,Simulation,0.05,0.0,0.04,0.0,0.0
Monster Racers,2009.0,Racing,0.07,0.02,0.05,0.0,0.0
Monster Rancher,1997.0,Simulation,1.01,0.74,0.12,0.08,0.07
Monster Rancher 2,1998.0,Simulation,1.05,0.66,0.19,0.13,0.07
Monster Rancher 3,2001.0,Simulation,0.36,0.14,0.11,0.09,0.03
Monster Rancher 4,2003.0,Simulation,0.34,0.19,0.08,0.06,0.02
Monster Rancher Advance 2,2002.0,Simulation,0.01,0.0,0.01,0.0,0.0
Monster Rancher Battle Card: Episode II,2000.0,Action,0.07,0.0,0.04,0.03,0.0
Monster Rancher DS,2008.0,Role-Playing,0.13,0.05,0.08,0.0,0.01
Monster Rancher EVO,2005.0,Role-Playing,0.1,0.05,0.02,0.02,0.01
Monster Rancher Hop-A-Bout,2000.0,Action,0.03,0.0,0.02,0.01,0.0
Monster Strike 3DS,2015.0,Action,0.86,0.86,0.0,0.0,0.0
Monster Tale,2011.0,Platform,0.07,0.0,0.06,0.0,0.0
Monster Truck Madness,2003.0,Racing,0.12,0.0,0.09,0.03,0.0
Monster Truck Madness 64,1999.0,Racing,0.3,0.0,0.24,0.06,0.0
Monster Trucks,2004.0,Racing,0.6,0.0,0.43,0.16,0.01
Monster Trucks DS,2005.0,Racing,0.08,0.0,0.07,0.0,0.01
Monster Trucks Mayhem,2009.0,Racing,0.41,0.0,0.39,0.0,0.02
Monster Trux Arenas: Special Edition,2007.0,Racing,0.04,0.0,0.04,0.0,0.0
Monster Trux Offroad,2007.0,Racing,0.02,0.0,0.01,0.0,0.0
Monster! Bass Fishing,2003.0,Sports,0.05,0.0,0.04,0.01,0.0
Monsters vs. Aliens,2009.0,Action,1.47,0.0,0.92,0.32,0.2
"Monsters, Inc.",2001.0,Adventure,1.99,0.03,0.74,1.07,0.14
"Monsters, Inc. Scream Arena",2002.0,Platform,0.37,0.0,0.29,0.07,0.01
"Monsters, Inc. Scream Team",2001.0,Platform,0.56,0.0,0.31,0.21,0.04
Montessori Music,2008.0,Misc,0.03,0.0,0.01,0.02,0.0
Moon,1997.0,Adventure,0.23,0.17,0.04,0.0,0.01
Moon Patrol,1982.0,Shooter,1.12,0.0,1.05,0.06,0.01
MorphX,2010.0,Shooter,0.05,0.0,0.05,0.0,0.0
Mortal Kombat,2011.0,Fighting,8.4,0.0,6.04,1.69,0.68
Mortal Kombat 3,1994.0,Fighting,3.42,0.02,2.51,0.76,0.13
Mortal Kombat 4,1998.0,Fighting,2.19,0.0,1.36,0.72,0.11
Mortal Kombat II,1993.0,Fighting,1.93,0.0,1.48,0.39,0.06
Mortal Kombat Kollection,2008.0,Fighting,0.08,0.0,0.04,0.03,0.01
Mortal Kombat Mythologies: Sub-Zero,1997.0,Fighting,1.08,0.0,0.7,0.33,0.04
Mortal Kombat Trilogy,1996.0,Fighting,3.75,0.0,2.7,0.92,0.13
Mortal Kombat X,2015.0,Fighting,4.1,0.0,2.48,1.01,0.6
Mortal Kombat vs. DC Universe,2008.0,Fighting,3.93,0.0,3.01,0.54,0.38
Mortal Kombat: Armageddon,2006.0,Fighting,1.31,0.0,1.09,0.06,0.16
Mortal Kombat: Deadly Alliance,2002.0,Fighting,3.87,0.0,2.9,0.75,0.2
Mortal Kombat: Deception,2004.0,Fighting,2.75,0.0,1.62,0.86,0.27
Mortal Kombat: Shaolin Monks,2005.0,Action,1.0,0.0,0.81,0.09,0.1
Mortal Kombat: Special Forces,2000.0,Fighting,0.21,0.0,0.12,0.08,0.01
Mortal Kombat: Tournament Edition,2003.0,Fighting,0.01,0.0,0.01,0.0,0.0
Mortal Kombat: Unchained,2006.0,Fighting,0.74,0.0,0.67,0.01,0.06
Mortimer Beckett and the Secrets of Spooky Manor,2008.0,Puzzle,0.04,0.0,0.04,0.0,0.0
Moshi Monsters: Katsuma Unleashed,2013.0,Action,0.22,0.0,0.03,0.17,0.02
Moshi Monsters: Moshling Zoo,2011.0,Misc,1.6,0.0,0.4,0.99,0.22
Moshi Monsters: Moshlings Theme Park,2012.0,Misc,0.73,0.0,0.16,0.5,0.08
"Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba.",2016.0,Adventure,0.02,0.02,0.0,0.0,0.0
Mother 1+2,2003.0,Role-Playing,0.46,0.45,0.0,0.0,0.01
Mother 3,2006.0,Role-Playing,0.4,0.39,0.0,0.0,0.01
Mother Goose no Himitsu no Yakata,2011.0,Adventure,0.03,0.03,0.0,0.0,0.0
Motion Explosion!,2011.0,Misc,0.06,0.0,0.05,0.01,0.0
MotionSports,2010.0,Sports,0.7,0.0,0.38,0.26,0.06
MotionSports: Adrenaline,2011.0,Sports,0.43,0.0,0.22,0.16,0.06
Moto Racer,1997.0,Racing,0.8,0.0,0.45,0.3,0.05
Moto Racer 2,1997.0,Racing,0.69,0.0,0.39,0.26,0.05
Moto Racer Advance,2002.0,Racing,0.01,0.0,0.01,0.0,0.0
Moto Racer DS,2008.0,Racing,0.03,0.0,0.0,0.02,0.0
Moto Racer World Tour,2000.0,Racing,0.38,0.0,0.21,0.14,0.02
MotoGP,2002.0,Racing,0.64,0.14,0.25,0.19,0.04
MotoGP '06,2006.0,Racing,0.14,0.0,0.11,0.01,0.01
MotoGP '07,2007.0,Racing,0.25,0.0,0.23,0.0,0.02
MotoGP 07,2007.0,Racing,0.1,0.0,0.05,0.04,0.01
MotoGP 08,2008.0,Racing,0.96,0.0,0.19,0.44,0.33
MotoGP 09/10,2010.0,Racing,0.39,0.0,0.12,0.22,0.06
MotoGP 10/11,2011.0,Racing,0.23,0.0,0.04,0.15,0.05
MotoGP 14,2014.0,Racing,0.41,0.0,0.12,0.22,0.07
MotoGP 15,2015.0,Racing,0.28,0.06,0.0,0.19,0.03
MotoGP 2,2003.0,Racing,0.1,0.0,0.07,0.02,0.0
MotoGP 2: Ultimate Racing Technology,2001.0,Racing,0.15,0.0,0.07,0.06,0.02
MotoGP 3 - Official Game of MotoGP,2003.0,Racing,0.12,0.0,0.06,0.05,0.02
MotoGP 4 - Official Game of MotoGP,2005.0,Racing,0.06,0.0,0.03,0.02,0.01
Motocross Mania,2001.0,Racing,0.79,0.0,0.44,0.3,0.05
Motocross Mania 3,2004.0,Racing,0.12,0.0,0.06,0.04,0.01
Motocross Maniacs Advance,2002.0,Racing,0.27,0.0,0.2,0.07,0.0
Motor Toon Grand Prix (Japan),1994.0,Racing,0.07,0.06,0.0,0.0,0.0
Motor Trend presents Lotus Challenge,2003.0,Racing,0.03,0.0,0.02,0.01,0.0
MotorHead,1998.0,Racing,0.03,0.0,0.02,0.01,0.0
MotorStorm,2006.0,Racing,3.88,0.06,1.53,1.61,0.67
MotorStorm RC,2012.0,Racing,0.07,0.0,0.0,0.05,0.02
MotorStorm: Apocalypse,2011.0,Racing,0.49,0.0,0.21,0.2,0.08
MotorStorm: Arctic Edge,2009.0,Racing,1.38,0.0,0.23,0.61,0.55
MotorStorm: Pacific Rift,2008.0,Racing,1.37,0.02,0.43,0.67,0.26
Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,2008.0,Misc,0.02,0.02,0.0,0.0,0.0
Motto NUGA-CEL!,2010.0,Adventure,0.02,0.02,0.0,0.0,0.0
Motto TOEIC Test DS Training,2008.0,Misc,0.04,0.04,0.0,0.0,0.0
Motto! SoniComi,2014.0,Simulation,0.02,0.02,0.0,0.0,0.0
Motto! Stitch! DS Rhythm de Rakugaki Daisakusen,2010.0,Misc,0.08,0.08,0.0,0.0,0.0
Moujuutsukai to Oujisama,2010.0,Adventure,0.02,0.02,0.0,0.0,0.0
Moujuutsukai to Oujisama Portable,2011.0,Adventure,0.02,0.02,0.0,0.0,0.0
Moujuutsukai to Oujisama: Snow Bride,2011.0,Adventure,0.02,0.02,0.0,0.0,0.0
Moujuutsukai to Oujisama: Snow Bride Portable,2012.0,Adventure,0.02,0.02,0.0,0.0,0.0
Mount & Blade,2008.0,Role-Playing,0.02,0.0,0.0,0.02,0.0
Mount & Blade Collection,2012.0,Role-Playing,0.02,0.0,0.0,0.02,0.0
Mount & Blade: Warband,2010.0,Role-Playing,0.02,0.0,0.01,0.01,0.0
Mountain Bike Adrenaline,2006.0,Sports,0.05,0.0,0.03,0.02,0.01
Mountain King,1982.0,Action,0.31,0.0,0.29,0.02,0.0
Mountain Sports,2009.0,Sports,0.12,0.0,0.11,0.0,0.01
Mouse Trap,1981.0,Action,0.4,0.0,0.38,0.02,0.0
Mousetrap / Operation / Simon,2005.0,Misc,0.17,0.0,0.12,0.04,0.0
Move Fitness,2006.0,Sports,0.22,0.0,0.0,0.17,0.05
Moxie Girlz,2011.0,Misc,0.07,0.0,0.07,0.0,0.0
Moyashimon DS,2009.0,Action,0.03,0.03,0.0,0.0,0.0
Mr Bean's Wacky World of Wii,2009.0,Adventure,0.05,0.0,0.0,0.05,0.0
Mr. Do!,1982.0,Action,0.27,0.0,0.26,0.02,0.0
Mr. Do!'s Castle,1983.0,Action,0.17,0.0,0.15,0.01,0.0
Mr. Driller,1999.0,Puzzle,0.04,0.0,0.02,0.01,0.0
Mr. Driller 2,2001.0,Puzzle,0.16,0.15,0.0,0.0,0.0
Mr. Driller: Drill Spirits,2004.0,Puzzle,0.14,0.05,0.08,0.0,0.01
Ms Saga: A New Dawn,2005.0,Role-Playing,0.05,0.0,0.02,0.02,0.01
Ms. Pac-Man,1981.0,Puzzle,1.65,0.0,1.54,0.1,0.02
Ms. Pac-Man Maze Madness,2000.0,Puzzle,1.0,0.0,0.65,0.32,0.04
Ms. Pac-Man: Maze Madness,2000.0,Puzzle,0.22,0.0,0.18,0.04,0.0
Ms. Pac-Man: Maze Madness / Pac-Man World,2005.0,Puzzle,0.24,0.0,0.17,0.06,0.0
Mucha Lucha! Mascaritas of the Lost Code,2003.0,Fighting,0.07,0.0,0.05,0.02,0.0
Muchi Muchi Pork & Pink Sweets,2011.0,Shooter,0.02,0.02,0.0,0.0,0.0
Mugen Keitai Disgaea,2007.0,Role-Playing,0.09,0.09,0.0,0.0,0.0
Mugen Souls,2012.0,Role-Playing,0.16,0.08,0.04,0.03,0.01
Mugen Souls Z,2013.0,Role-Playing,0.07,0.04,0.02,0.01,0.01
Mugen no Frontier: Super Robot Taisen OG Saga EXCEED,2010.0,Role-Playing,0.12,0.12,0.0,0.0,0.0
Muppet RaceMania,1999.0,Racing,0.15,0.0,0.09,0.06,0.01
Muppets Party Cruise,2003.0,Misc,0.08,0.0,0.05,0.02,0.01
Murakumo: Renegade Mech Pursuit,2002.0,Shooter,0.11,0.06,0.04,0.01,0.0
Muramasa: The Demon Blade,2009.0,Role-Playing,0.87,0.21,0.46,0.13,0.07
Murder in Venice,2011.0,Adventure,0.1,0.0,0.06,0.03,0.01
"Murder, She Wrote",2009.0,Adventure,0.05,0.0,0.0,0.04,0.01
Murdered: Soul Suspect,2014.0,Action,0.8,0.04,0.28,0.38,0.1
Musashi: Samurai Legend,2005.0,Role-Playing,0.15,0.0,0.07,0.06,0.02
Mushi Bugyou,2013.0,Action,0.01,0.01,0.0,0.0,0.0
Mushihimesama,2012.0,Action,0.02,0.02,0.0,0.0,0.0
Mushihimesama Futari Ver 1.5,2009.0,Shooter,0.03,0.03,0.0,0.0,0.0
Mushishi: Amefuru Sato,2008.0,Simulation,0.02,0.02,0.0,0.0,0.0
Mushroom Men: Rise of the Fungi,2008.0,Action,0.11,0.0,0.1,0.0,0.01
Mushroom Men: The Spore Wars,2008.0,Action,0.19,0.0,0.17,0.01,0.01
Music Maker,2001.0,Misc,0.31,0.0,0.15,0.12,0.04
Music Maker: Rockstar,2009.0,Misc,0.04,0.0,0.02,0.01,0.0
Musou Orochi Z,2009.0,Action,0.23,0.23,0.0,0.0,0.0
Musou Tourou,2009.0,Strategy,0.01,0.01,0.0,0.0,0.0
Muv-Luv Alternative,2012.0,Simulation,0.01,0.01,0.0,0.0,0.0
Muv-Luv Alternative: Total Eclipse,2013.0,Simulation,0.03,0.03,0.0,0.0,0.0
MuvLuv Double Pack,2016.0,Adventure,0.02,0.02,0.0,0.0,0.0
My Amusement Park,2010.0,Misc,0.07,0.0,0.06,0.0,0.0
My Animal Centre,2009.0,Simulation,0.03,0.0,0.0,0.02,0.0
My Baby 3 & Friends,2010.0,Simulation,0.16,0.0,0.13,0.02,0.01
My Baby Boy,2008.0,Simulation,0.34,0.0,0.3,0.02,0.03
My Baby Girl,2008.0,Simulation,0.77,0.0,0.61,0.1,0.06
My Baby: First Steps,2009.0,Simulation,0.46,0.0,0.4,0.03,0.03
My Ballet Studio,2009.0,Simulation,0.05,0.0,0.03,0.0,0.0
My Body Coach,2009.0,Sports,0.05,0.0,0.0,0.04,0.01
My Boyfriend,2008.0,Simulation,0.11,0.0,0.1,0.0,0.01
My Chinese Coach,2008.0,Misc,0.12,0.0,0.11,0.01,0.01
My DoItAll,2009.0,Misc,0.03,0.0,0.02,0.0,0.0
My Dress-Up,2008.0,Misc,0.07,0.0,0.06,0.01,0.01
My English Coach: Para Hispanoparlantes,2009.0,Misc,0.08,0.0,0.08,0.0,0.01
My Farm Around the World,2008.0,Simulation,0.12,0.0,0.11,0.0,0.01
My Fashion Studio,2007.0,Misc,0.45,0.0,0.41,0.01,0.03
My First Dollhouse,2010.0,Misc,0.1,0.0,0.1,0.0,0.01
My First Songs,2010.0,Misc,0.08,0.0,0.0,0.07,0.01
My Fitness Coach,2008.0,Sports,2.34,0.0,1.2,0.9,0.24
My Fitness Coach 2: Exercise and Nutrition,2009.0,Sports,0.2,0.0,0.14,0.04,0.02
My Fitness Coach: Club,2011.0,Sports,0.2,0.0,0.0,0.15,0.05
My French Coach,2007.0,Misc,0.18,0.0,0.15,0.02,0.01
My Friends,2009.0,Misc,0.08,0.0,0.07,0.0,0.01
My Frogger: Toy Trials,2006.0,Action,0.03,0.0,0.02,0.0,0.0
My Fun Facts Coach,2008.0,Misc,0.08,0.0,0.07,0.0,0.01
My Healthy Cooking Coach,2006.0,Simulation,0.1,0.0,0.09,0.0,0.01
My Hero Academia: Battle for All,2016.0,Action,0.03,0.03,0.0,0.0,0.0
My Hero: Doctor,2009.0,Action,0.02,0.0,0.02,0.0,0.0
My Horse & Me,2007.0,Sports,0.68,0.0,0.6,0.02,0.06
My Horse & Me: Riding for Gold,2008.0,Sports,0.13,0.0,0.09,0.03,0.01
My Japanese Coach,2008.0,Misc,0.28,0.0,0.25,0.0,0.02
My Little Baby,2008.0,Simulation,0.01,0.0,0.0,0.01,0.0
My Little Pony: Pinkie Pie's Party,2008.0,Adventure,0.78,0.0,0.72,0.0,0.06
My Little Sister Can't Be This Cute Portable,2012.0,Action,0.11,0.11,0.0,0.0,0.0
My Make-Up,2008.0,Misc,0.09,0.0,0.08,0.0,0.01
My Pet Chimp,2010.0,Simulation,0.06,0.0,0.06,0.0,0.0
My Pet Shop,2008.0,Simulation,0.06,0.0,0.06,0.0,0.0
My Pet Shop (JP sales),2008.0,Simulation,0.03,0.03,0.0,0.0,0.0
My SAT Coach with The Princeton Review,2008.0,Misc,0.11,0.0,0.1,0.0,0.01
My Secret World by Imagine,2008.0,Misc,0.2,0.0,0.0,0.2,0.0
My Spanish Coach,2007.0,Misc,0.57,0.0,0.52,0.01,0.04
My Stop Smoking Coach: Allen Carr's EasyWay,2008.0,Misc,0.09,0.0,0.07,0.01,0.01
My Street,2003.0,Misc,0.24,0.0,0.12,0.09,0.03
My Virtual Tutor: Reading Adventure First to Second Grade,2009.0,Misc,0.41,0.0,0.38,0.0,0.03
My Virtual Tutor: Reading Adventure Kindergarten to First,2009.0,Misc,0.27,0.0,0.25,0.0,0.02
My Virtual Tutor: Reading Adventure Pre-K to Kindergarten,2009.0,Misc,0.31,0.0,0.29,0.0,0.02
My Weight Loss Coach,2008.0,Sports,0.96,0.0,0.3,0.54,0.11
My Word Coach,2007.0,Misc,1.96,0.0,0.83,0.92,0.22
"My World, My Way (US sales)",2008.0,Role-Playing,0.04,0.0,0.04,0.0,0.0
MySims,2007.0,Simulation,5.4,0.12,2.5,2.18,0.58
MySims Agents,2009.0,Adventure,2.13,0.0,1.17,0.75,0.21
MySims Collection,2010.0,Misc,0.14,0.0,0.13,0.0,0.01
MySims Kingdom,2008.0,Simulation,3.11,0.02,1.52,1.25,0.34
MySims Party,2009.0,Simulation,0.53,0.0,0.33,0.15,0.05
MySims Racing,2009.0,Racing,1.1,0.0,0.45,0.52,0.12
MySims SkyHeroes,2010.0,Action,0.85,0.0,0.57,0.2,0.08
Myself; Yourself,2007.0,Adventure,0.01,0.01,0.0,0.0,0.0
Myst,1994.0,Adventure,3.06,0.13,0.11,2.8,0.01
Myst III: Exile,2002.0,Adventure,0.34,0.0,0.18,0.12,0.04
Myst IV: Revelation,2004.0,Adventure,0.06,0.0,0.05,0.01,0.0
Mystereet,2006.0,Adventure,0.01,0.01,0.0,0.0,0.0
Mystery Case Files: MillionHeir,2008.0,Adventure,1.29,0.0,0.76,0.4,0.12
Mystery Case Files: Ravenhearst,2007.0,Puzzle,0.03,0.0,0.01,0.02,0.01
Mystery Case Files: The Malgrave Incident,2011.0,Adventure,0.39,0.0,0.19,0.17,0.03
Mystery Dungeon: Shiren the Wanderer,1995.0,Role-Playing,0.93,0.73,0.18,0.0,0.02
